Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,62,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759163596.378	,2.740,2247.860000,4,0,NO,"""4096;4096""",FLOAT;FLOAT,ND;ND,"""4096""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979,13063,0.291,0.147,0.217,0.109,0.778,0.393,0.256,0.129,0.191,0.000
0,4294967295,63,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759165850.158	,2.480,2251.010000,4,0,NO,"""4096;4096""",INT32;INT32,ND;ND,"""4096""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.562,10308,0.074,0.047,0.18,0.115,0.684,0.438,0.142,0.091,0.171,0.000
0,4294967295,64,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759167998.498	,2.000,2145.770000,2,0,NO,"""4096;4096""",INT8;INT8,ND;ND,"""4096""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.412,4661,0.188,0.133,0.193,0.136,0.429,0.304,0.313,0.222,0.2,0.000
0,4294967295,65,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759170171.338	,2.020,2170.750000,2,0,NO,"""4096;4096""",UINT8;UINT8,ND;ND,"""4096""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.261,4162,0.188,0.149,0.201,0.159,0.344,0.273,0.218,0.173,0.2,0.000
0,4294967295,66,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759172346.118	,2.060,2172.730000,2,0,NO,"""4096;4096""",BOOL;BOOL,ND;ND,"""4096""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.268,4183,0.188,0.149,0.202,0.159,0.339,0.268,0.22,0.174,0.2,0.000
0,4294967295,67,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759174553.998	,2.420,2205.940000,4,0,NO,"""4096;4096""",DT_BF16;DT_BF16,ND;ND,"""4096""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.524,10059,0.332,0.218,0.219,0.144,0.317,0.208,0.181,0.119,0.179,0.000
0,4294967295,68,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759176824.278	,1.920,2267.830000,4,0,NO,"""8192;8192""",FLOAT16;FLOAT16,ND;ND,"""8192""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189,7848,0.12,0.101,0.159,0.134,0.324,0.272,0.125,0.105,0.184,0.000
0,4294967295,69,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759179103.358	,3.280,2277.080000,8,0,NO,"""8192;8192""",FLOAT;FLOAT,ND;ND,"""8192""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.026,26737,0.291,0.144,0.188,0.093,0.637,0.315,0.126,0.062,0.191,0.000
0,4294967295,70,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759181450.398	,2.980,2343.970000,8,0,NO,"""8192;8192""",INT32;INT32,ND;ND,"""8192""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759,23225,0.074,0.042,0.155,0.088,0.538,0.306,0.128,0.073,0.171,0.000
0,4294967295,71,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759183686.798	,1.960,2233.270000,4,0,NO,"""8192;8192""",INT8;INT8,ND;ND,"""8192""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.227,8099,0.188,0.154,0.165,0.134,0.26,0.212,0.147,0.12,0.206,0.000
0,4294967295,72,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759185910.918	,2.380,2222.290000,4,0,NO,"""8192;8192""",UINT8;UINT8,ND;ND,"""8192""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.473,9721,0.188,0.128,0.176,0.119,0.344,0.234,0.148,0.101,0.194,0.000
0,4294967295,73,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759188123.038	,2.000,2209.620000,4,0,NO,"""8192;8192""",BOOL;BOOL,ND;ND,"""8192""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,7917,0.188,0.157,0.165,0.137,0.272,0.226,0.149,0.124,0.206,0.000
0,4294967295,74,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759190401.838	,3.000,2276.750000,8,0,NO,"""8192;8192""",DT_BF16;DT_BF16,ND;ND,"""8192""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.896,25025,0.332,0.175,0.209,0.11,0.439,0.232,0.13,0.069,0.187,0.000
0,4294967295,75,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759192670.538	,3.020,2265.750000,8,0,NO,"""16384;16384""",FLOAT16;FLOAT16,ND;ND,"""16384""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.866,24634,0.12,0.064,0.152,0.081,0.474,0.254,0.264,0.141,0.186,0.000
0,4294967295,76,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759195064.118	,5.120,2390.480000,16,0,NO,"""16384;16384""",FLOAT;FLOAT,ND;ND,"""16384""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.117,82280,0.293,0.094,0.182,0.058,0.836,0.268,0.372,0.119,0.188,0.000
0,4294967295,77,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759197436.278	,4.840,2367.130000,16,0,NO,"""16384;16384""",INT32;INT32,ND;ND,"""16384""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.848,75195,0.074,0.026,0.162,0.057,0.717,0.252,0.339,0.119,0.162,0.000
0,4294967295,78,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759199688.778	,2.700,2247.660000,8,0,NO,"""16384;16384""",INT8;INT8,ND;ND,"""16384""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.602,21144,0.188,0.118,0.139,0.087,0.365,0.228,0.203,0.127,0.209,0.000
0,4294967295,79,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759201964.358	,2.720,2272.800000,8,0,NO,"""16384;16384""",UINT8;UINT8,ND;ND,"""16384""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759,23223,0.188,0.107,0.149,0.085,0.433,0.246,0.224,0.127,0.209,0.000
0,4294967295,80,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759204205.198	,3.320,2238.280000,8,0,NO,"""16384;16384""",BOOL;BOOL,ND;ND,"""16384""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836,24235,0.188,0.103,0.166,0.09,0.417,0.227,0.204,0.111,0.206,0.000
0,4294967295,81,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759206510.218	,5.120,2301.680000,16,0,NO,"""16384;16384""",DT_BF16;DT_BF16,ND;ND,"""16384""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.579,94494,0.333,0.093,0.553,0.155,0.596,0.166,0.29,0.081,0.18,0.000
0,4294967295,82,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759208861.118	,4.060,2345.630000,16,0,NO,"""32767;32767""",FLOAT16;FLOAT16,ND;ND,"""32767""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,61602,0.122,0.052,0.165,0.071,0.454,0.195,0.234,0.1,0.234,0.000
0,4294967295,83,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759211369.998	,6.940,2504.940000,32,0,NO,"""32767;32767""",FLOAT;FLOAT,ND;ND,"""32767""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.557,240606,0.296,0.065,0.223,0.049,1.101,0.242,0.307,0.067,0.103,0.000
0,4294967295,84,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759213940.218	,8.200,2563.310000,32,0,NO,"""32767;32767""",INT32;INT32,ND;ND,"""32767""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.807,253803,0.077,0.016,0.164,0.034,0.877,0.183,0.343,0.071,0.231,0.000
0,4294967295,85,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759216222.538	,4.500,2274.050000,16,0,NO,"""32767;32767""",INT8;INT8,ND;ND,"""32767""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357,62225,0.189,0.08,0.138,0.058,0.362,0.154,0.18,0.076,0.198,0.000
0,4294967295,86,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759218575.698	,4.440,2348.750000,16,0,NO,"""32767;32767""",UINT8;UINT8,ND;ND,"""32767""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.441,64443,0.189,0.077,0.154,0.063,0.539,0.221,0.229,0.094,0.187,0.000
0,4294967295,87,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759220828.618	,4.220,2248.310000,16,0,NO,"""32767;32767""",BOOL;BOOL,ND;ND,"""32767""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.283,60264,0.189,0.083,0.145,0.064,0.456,0.2,0.207,0.091,0.191,0.000
0,4294967295,88,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759223281.718	,6.960,2449.030000,32,0,NO,"""32767;32767""",DT_BF16;DT_BF16,ND;ND,"""32767""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.907,206295,0.334,0.085,0.222,0.057,0.666,0.17,0.294,0.075,0.121,0.000
0,4294967295,89,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759225885.978	,6.120,2597.290000,32,0,NO,"""65536;65536""",FLOAT16;FLOAT16,ND;ND,"""65536""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.758,198402,0.12,0.032,0.156,0.042,0.731,0.195,0.513,0.137,0.18,0.000
0,4294967295,90,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759228686.938	,9.840,2794.880000,40,0,NO,"""65536;65536""",FLOAT;FLOAT,ND;ND,"""65536""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.075,466946,0.436,0.062,0.251,0.035,2.982,0.421,1.025,0.145,0.084,0.000
0,4294967295,91,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759231568.198	,8.760,2871.410000,40,0,NO,"""65536;65536""",INT32;INT32,ND;ND,"""65536""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.524,364555,0.091,0.016,0.158,0.029,1.707,0.309,0.397,0.072,0.233,0.000
0,4294967295,92,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759234116.538	,5.920,2539.490000,32,0,NO,"""65536;65536""",INT8;INT8,ND;ND,"""65536""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.319,175249,0.188,0.057,0.142,0.043,0.719,0.217,0.28,0.084,0.198,0.000
0,4294967295,93,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759236609.138	,5.920,2486.830000,32,0,NO,"""65536;65536""",UINT8;UINT8,ND;ND,"""65536""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.342,176450,0.188,0.056,0.148,0.044,0.563,0.168,0.314,0.094,0.198,0.000
0,4294967295,94,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759239201.338	,6.100,2586.080000,32,0,NO,"""65536;65536""",BOOL;BOOL,ND;ND,"""65536""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.619,191083,0.188,0.052,0.147,0.041,0.648,0.179,0.244,0.067,0.202,0.000
0,4294967295,95,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759241815.278	,7.740,2607.900000,40,0,NO,"""65536;65536""",DT_BF16;DT_BF16,ND;ND,"""65536""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.139,339191,0.49,0.095,0.265,0.051,1.188,0.231,0.374,0.073,0.071,0.000
0,4294967295,96,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759243315.858	,9.240,1492.760000,40,0,NO,"""131072;131072""",FLOAT16;FLOAT16,ND;ND,"""131072""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833,384956,0.159,0.027,0.166,0.028,2.225,0.381,1.056,0.181,0.224,0.000
0,4294967295,97,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759245676.518	,11.080,2351.510000,40,0,NO,"""131072;131072""",FLOAT;FLOAT,ND;ND,"""131072""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.032,530140,0.819,0.102,0.373,0.046,3.863,0.481,0.408,0.051,0.05,0.000
0,4294967295,98,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759247929.138	,10.420,2241.670000,40,0,NO,"""131072;131072""",INT32;INT32,ND;ND,"""131072""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.236,477557,0.124,0.017,0.156,0.022,2.982,0.412,0.636,0.088,0.226,0.000
0,4294967295,99,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759249268.298	,7.060,1328.580000,40,0,NO,"""131072;131072""",INT8;INT8,ND;ND,"""131072""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409,291022,0.25,0.057,0.143,0.033,1.13,0.256,0.668,0.152,0.181,0.000
0,4294967295,100,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759250621.318	,6.980,1345.940000,40,0,NO,"""131072;131072""",UINT8;UINT8,ND;ND,"""131072""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705,310532,0.25,0.053,0.145,0.031,1.291,0.274,0.318,0.067,0.194,0.000
0,4294967295,101,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759251948.398	,6.780,1320.270000,40,0,NO,"""131072;131072""",BOOL;BOOL,ND;ND,"""131072""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.916,324448,0.25,0.051,0.146,0.03,1.147,0.233,0.779,0.158,0.191,0.000
0,4294967295,102,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759253485.078	,10.900,1529.720000,40,0,NO,"""131072;131072""",DT_BF16;DT_BF16,ND;ND,"""131072""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461,492403,0.914,0.123,0.384,0.052,2.117,0.284,0.679,0.091,0.05,0.000
0,4294967295,103,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759257300.958	,9.060,3805.100000,40,0,NO,"""262144;262144""",FLOAT16;FLOAT16,ND;ND,"""262144""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,450148,0.258,0.038,0.174,0.026,2.567,0.376,0.823,0.121,0.218,0.000
0,4294967295,104,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759262176.878	,13.200,4866.940000,40,0,NO,"""262144;262144""",FLOAT;FLOAT,ND;ND,"""262144""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.408,686924,1.591,0.153,0.623,0.06,3.378,0.325,0.878,0.084,0.029,0.000
0,4294967295,105,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759267092.418	,13.280,4902.300000,40,0,NO,"""262144;262144""",INT32;INT32,ND;ND,"""262144""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.571,631694,0.197,0.021,0.163,0.017,3.833,0.4,1.198,0.125,0.235,0.000
0,4294967295,106,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759270234.078	,8.780,3128.220000,40,0,NO,"""262144;262144""",INT8;INT8,ND;ND,"""262144""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.232,411319,0.408,0.066,0.15,0.024,1.954,0.314,0.291,0.047,0.192,0.000
0,4294967295,107,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759273295.818	,7.700,3052.970000,40,0,NO,"""262144;262144""",UINT8;UINT8,ND;ND,"""262144""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.264,347402,0.408,0.078,0.147,0.028,1.515,0.288,0.289,0.055,0.193,0.000
0,4294967295,108,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759276360.878	,7.640,3057.550000,40,0,NO,"""262144;262144""",BOOL;BOOL,ND;ND,"""262144""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.507,363473,0.408,0.074,0.144,0.026,1.904,0.346,0.243,0.044,0.19,0.000
0,4294967295,109,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759280277.718	,14.500,3909.110000,40,0,NO,"""262144;262144""",DT_BF16;DT_BF16,ND;ND,"""262144""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.195,738900,1.76,0.157,0.635,0.057,2.994,0.267,1.023,0.091,0.032,0.000
0,4294967295,110,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759284995.878	,9.860,4703.750000,40,0,NO,"""524288;524288""",FLOAT16;FLOAT16,ND;ND,"""524288""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.027,529772,0.46,0.057,0.171,0.021,3.565,0.444,0.438,0.055,0.226,0.000
0,4294967295,111,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759292078.998	,13.920,7073.140000,40,0,NO,"""524288;524288""",FLOAT;FLOAT,ND;ND,"""524288""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.738,774725,3.211,0.274,1.687,0.144,6.489,0.553,1.416,0.121,0.016,0.000
0,4294967295,112,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759299279.998	,11.800,7187.080000,40,0,NO,"""524288;524288""",INT32;INT32,ND;ND,"""524288""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.966,657759,0.41,0.041,0.207,0.021,6.442,0.646,1.644,0.165,0.171,0.000
0,4294967295,113,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759303711.418	,11.640,4419.700000,40,0,NO,"""524288;524288""",INT8;INT8,ND;ND,"""524288""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.063,598182,0.706,0.078,0.148,0.016,2.608,0.288,2.516,0.278,0.171,0.000
0,4294967295,114,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759307915.818	,8.020,4192.610000,40,0,NO,"""524288;524288""",UINT8;UINT8,ND;ND,"""524288""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.543,431856,0.706,0.108,0.147,0.022,2.526,0.386,0.196,0.03,0.158,0.000
0,4294967295,115,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759312248.918	,8.280,4325.230000,40,0,NO,"""524288;524288""",BOOL;BOOL,ND;ND,"""524288""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.484,427931,0.706,0.109,0.151,0.023,2.593,0.4,0.195,0.03,0.184,0.000
0,4294967295,116,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759317492.198	,20.160,5234.970000,40,0,NO,"""524288;524288""",DT_BF16;DT_BF16,ND;ND,"""524288""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.456,1218066,3.588,0.194,4.068,0.22,7.111,0.385,1.863,0.101,0.017,0.000
0,4294967295,117,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759324520.218	,12.520,7007.840000,40,0,NO,"""1048577;1048577""",FLOAT16;FLOAT16,ND;ND,"""1048577""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588,698827,0.883,0.083,0.207,0.02,6.999,0.661,2.347,0.222,0.159,0.000
0,4294967295,118,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759336256.058	,21.800,11723.230000,40,0,NO,"""1048577;1048577""",FLOAT;FLOAT,ND;ND,"""1048577""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.088,1259834,6.332,0.332,2.665,0.14,10.458,0.548,2.593,0.136,0.009,0.000
0,4294967295,119,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759347074.898	,18.900,10797.200000,40,0,NO,"""1048577;1048577""",INT32;INT32,ND;ND,"""1048577""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.778,1107343,0.988,0.059,0.243,0.014,12.217,0.728,3.657,0.218,0.172,0.000
0,4294967295,120,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759353177.478	,14.120,6083.600000,40,0,NO,"""1048577;1048577""",INT8;INT8,ND;ND,"""1048577""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62,832895,1.45,0.115,2.876,0.228,5.591,0.443,2.518,0.2,0.183,0.000
0,4294967295,121,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759359300.038	,9.740,6108.380000,40,0,NO,"""1048577;1048577""",UINT8;UINT8,ND;ND,"""1048577""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,508868,1.45,0.188,0.158,0.021,3.935,0.51,0.741,0.096,0.193,0.000
0,4294967295,122,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759365216.098	,9.980,5906.260000,40,0,NO,"""1048577;1048577""",BOOL;BOOL,ND;ND,"""1048577""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.936,523767,1.45,0.183,0.159,0.02,4.046,0.51,0.751,0.095,0.19,0.000
0,4294967295,123,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759372968.038	,24.680,7742.020000,40,0,NO,"""1048577;1048577""",DT_BF16;DT_BF16,ND;ND,"""1048577""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.752,1369640,7.184,0.346,3.218,0.155,6.85,0.33,2.983,0.144,0.011,0.000
0,4294967295,124,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759384207.278	,17.760,11214.570000,40,0,NO,"""2097152;2097152""",FLOAT16;FLOAT16,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,1074472,2.106,0.129,0.762,0.047,11.187,0.687,3.266,0.201,0.083,0.000
0,4294967295,125,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762193759403846.118	,34.300,19620.990000,40,0,NO,"""2097152;2097152""",FLOAT;FLOAT,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.123,2120109,12.722,0.396,5.268,0.164,18.74,0.583,3.086,0.096,0.007,0.000
